Model,Domain,Task,Mean,Std_Dev,Count,Std_Error,Margin_of_Error,CI Lower,CI Upper
bloom3b,family,xstorycloze,58.94333333333333,0.04163331998932077,3,0.024037008503092178,0.10342290025473008,58.8399104330786,59.046756233588056
bloom3b,family,xwinograd,70.84,0.07549834435270047,3,0.04358898943540268,0.18754828438830906,70.65245171561169,71.02754828438832
bloom3b,geo,SET AVG,55.56466666666666,0.09940489592234844,3,0.05739144341953461,0.24693545070260906,55.31773121596405,55.81160211736927
bloom3b,geo,VI AVG,56.76666666666666,0.1625064101299834,3,0.09382311963358565,0.4036883018202394,56.36297836484642,57.1703549684869
bloom3b,geo,pawsx,48.45666666666667,0.4168133075290781,3,0.2406472753037315,1.0354216560313105,47.42124501063536,49.49208832269798
bloom3b,geo,xcopa,57.27333333333333,0.12858201014657358,3,0.07423685817106745,0.3194154204697795,56.95391791286355,57.592748753803114
bloom3b,geo,xnli,40.82,0.06557438524302131,3,0.037859388972002576,0.1628958033131597,40.65710419668684,40.98289580331316
bloom3b,geo,xstorycloze,59.80666666666667,0.050332229568468355,3,0.02905932629026925,0.12503218959220946,59.68163447707446,59.93169885625888
bloom3b,geo,xwinograd,71.46666666666665,0.18475208614067734,3,0.106666666666665,0.4589496245238621,71.00771704214279,71.92561629119052
bloom3b,learned,SET AVG,55.285333333333334,0.12000555542695196,3,0.06928523973000127,0.29811032586684705,54.98722300746649,55.58344365920018
bloom3b,learned,VI AVG,57.52,0.23446748175386434,3,0.13536986370680726,0.5824495136258114,56.93755048637419,58.102449513625814
bloom3b,learned,pawsx,48.32,0.29512709126747,3,0.17039170558842506,0.7331363372042753,47.58686366279572,49.05313633720428
bloom3b,learned,xcopa,56.949999999999996,0.2615339366124418,3,0.1509966887054158,0.6496863148659202,56.30031368513408,57.59968631486591
bloom3b,learned,xnli,40.46,0.03605551275463592,3,0.020816659994659037,0.08956685895365453,40.37043314104635,40.54956685895365
bloom3b,learned,xstorycloze,59.70666666666667,0.10016652800877032,3,0.057831171909653735,0.24882744969103987,59.45783921697563,59.95549411635771
bloom3b,learned,xwinograd,70.99,0.45923850012820067,3,0.2651414716712567,1.1408116768990255,69.84918832310098,72.13081167689901
bloom3b,random,SET AVG,55.21200000000001,0.08793179174792057,3,0.050767443635988056,0.21843467995100077,54.99356532004901,55.43043467995101
bloom3b,random,VI AVG,58.10333333333333,0.323316150746196,3,0.1866666666666699,0.8031618429167852,57.300171490416545,58.90649517625012
bloom3b,random,pawsx,48.31333333333333,0.21126602503321273,3,0.1219744964235476,0.5248139000163301,47.788519433317,48.838147233349666
bloom3b,random,xcopa,56.696666666666665,0.19425069712444715,3,0.11215069227507203,0.48254548227877797,56.214121184387885,57.179212148945446
bloom3b,random,xnli,40.69,0.09643650760992915,3,0.055677643628299994,0.23956156535233206,40.450438434647666,40.92956156535233
bloom3b,random,xstorycloze,59.64666666666667,0.025166114784238355,3,0.014529663145137036,0.0625160947961151,59.58415057187055,59.709182761462785
bloom3b,random,xwinograd,70.71333333333334,0.22188585654190474,3,0.1281058590038394,0.5511950239604984,70.16213830937284,71.26452835729384
bloom3b,resource,SET AVG,55.37,0.043481796957652225,4,0.021740898478826112,0.06918924203750042,55.300810757962495,55.4391892420375
